"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"IN202233919XMW3","2022-12-05","Anand Textiles LLP","R.S.NO. 740,741, Door No./ Plot No.: D.No. 85/2, Chennimalai Road, Panickmpalayam, Perundurai,","IN","India",11.2612224,77.581436,"Apparel|Apparel Accessories|Unspecified","Kontoor Brands, Inc. (KTB) (Kontoor Brands Inc. KTB Factory List valid on the date of publication 24 04 2025)|A Brand / Retailer|A Civil Society Organization|BESTSELLER (Tier 1 and Tier 0 June 2025)|Wikirate International e.V. (Gap Inc. Factory List March 2017)|A Brand / Retailer|A Brand / Retailer|Worldly|A Brand / Retailer|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|PVH (PVH Brand Facility List Dec 2022)|Gap Inc. (Gap Inc. Facility List October 2024)|Gap Inc. (Gap Inc. Facility List April 2023)|PVH (PVH Facility List June 2023)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|A Brand / Retailer|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|BESTSELLER (Tier 1 and Tier 0 January 2025)|Gap Inc. (Gap Inc. Facility List April 2024)|Worldwide Responsible Accredited Production (WRAP Facility List December 2024)|Kontoor Brands, Inc. (KTB) (Kontoor Brands Inc. KTB Factory List valid on the date of publication 10.02.2025)|BESTSELLER (Tier 1 and Tier 0 February 2025)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|Worldwide Responsible Accredited Production (WRAP Facility List 04222025)","0-501|1-1000|638|0-1000|1001|0-1000|0-1000|0-1|0-1|638|0-501|0-1","Grey Matter Concepts|EASTMAN EXPORTS GLOBAL CLOTHING (P) LTD.|EASTMAN EXPORTS GLOBAL CLOTHING (P) LTD.|EASTMAN EXPORTS GLOBAL CLOTHING (P) LTD.|EASTMAN EXPORTS GLOBAL CLOTHING (P) LTD.|Grey Matter Concepts","Level 1|Manufacturing Factory","Final Product Assembly|Final Product Assembly|Final Product Assembly|Final Product Assembly","Manufacturing|Manufacturing|Manufacturing|Manufacturing","","False"
"IN2022165S2QGQ2","2022-06-10","ANAND TEXTILES LLP UNIT 2","85/33, 34, 35 Panikampalayam, Perundurai, Erode, Tamil Nadu","IN","India",11.2620012,77.5859437,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Stitch Fix [Public List] (Stitch Fix February 2022 Facility List)|Stitch Fix [Public List] (Stitch Fix November 2022 Facility List)|A Brand / Retailer|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","500-1000|500-1000","","","","","","False"
"IN20223356BJ2FW","2022-12-01","ANANGOOR TEXTILE MILLS P LTD UNIT I","Sf No: 5/1, Anangoor, Anangoor PO, Chinnadharapuram Via, Dharapuram Tk","IN","India",10.7369152,77.5257693,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN20250282NS6KK","2025-01-28","ANANNYA TEXTILE AND GARMENTS PRIVATE LIMITED","SWAMINAGAR SOC, PANADAR RO, NR SARSWATI SCHOOL, Ahmedabad, Gujarat","IN","India",23.022505,72.5713621,"Textiles","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN2021186N7Y6HW","2021-07-05","Anantkoti Textiles","D-252, First Floor, Sector-63, Noida, G.B Nagar, 201301","IN","India",28.5893016,77.3807855,"Apparel|Unspecified","ASOS (ASOS Factory List Tier 1-3)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 1)|ASOS (ASOS Factory List Tier 1-3)","0-150|0-150","","Apparel","","Apparel","","False"
"IN202331245PYFG","2023-11-08","Angalamman Textiles","D.No.22A, VGV Garden, Rakkiyapalayam Pirivu, Kangeyam Road,","IN","India",11.0762876,77.4595981,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN2020191D66MK6","2020-07-09","ANGAN TEXTILE PVT LTD","SURVEY NO 28 1P1, 1 KM FORM RAJKOT BHAVNAGER HIGHWAY, ATKOT- GONDAL HIGHWAY, KHARACHIYA JAM, RAJKOT","IN","India",21.7644725,72.15193040000001,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|Better Cotton (Better Cotton Initiative May 2021)","","","","","","","False"
"IN2025213YYMFKR","2025-08-01","ANGAYEEAMMAL DEVARAJAN TEXTILE PRIVATE LIMITED","1/104, SANJAY NAGAR, ERODE ROAD, AUTHUR POST, KARUR, TAMIL NADU","IN","India",11.3376953,77.7054017,"Consumer Products|Toys","India Export Promotion Council for Handicrafts [Public List] (EPCH Members 0-9 & A-J as of July 2025)","","","","","","Handicrafts","False"
"IN20223057K3B5J","2022-10-31","ANGLO INDIA JUTE & TEXTILE INDUSTRIES PVT. LTD.","1, WEST GHOSH PARA ROAD, JAGATDAL","IN","India",22.8620202,88.3843656,"Government Registry","Government of West Bengal Registered Factories [Public List] (West Bengal Registered Factories List)","","","","","","","False"
"IN20252131VBN68","2025-08-01","ANIL TEXTILES","61, VASUDEV KE MANDIR KE SAMNE, RADHA BALLABH MARG, SANGANER, JAIPUR, RAJASTHAN","IN","India",26.8175439,75.7882387,"Apparel Accessories|Home Accessories|Textiles","India Export Promotion Council for Handicrafts [Public List] (EPCH Members 0-9 & A-J as of July 2025)","","","","","","Handicrafts|Cotton","False"
"IN2023124KE1YV0","2023-05-03","Ankit Textiles","No-34, Bagh Deewar, Fatehpuri,","IN","India",28.6590472,77.2243423,"Unspecified","New Look Retailers (New Look Beyond Tier 1 Factory List April 2023)","",""," Printing|Dyeing","","Dyeing|Printing","","False"
"IN2025010VDDP8M","2024-12-20","ANKIT TEXTILES","D 109 SECTOR 63 GAUTAM BHUDHA NAGAR 201301 | NOIDA","IN","India",28.6209681,77.3811702,"Unspecified","MANGO  (Mango Factory List 2024)|MANGO  (Mango Factory List 2024)","1-500|1-500","","","","","","False"
"IN20230030Z5FYJ","2022-12-19","ANKIT TEXTILES","NAI SARAK 5620/10 NEW DELHI DELHI 110036","IN","India",28.655271,77.227293,"Unspecified","A Brand / Retailer","","","","","","","False"
"IN2022331CTF4SP","2022-11-27","Anklesh Textiles","P.O. Khatraj, Taluk - Kalol,","IN","India",23.1360123,72.4439694,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN2022174PC7BFC","2022-06-23","Ankur Textiles","Arvind Limited (Divn Ankur Textiles) Out Side Raipur Gate, Ahmedabad 380022 Gujarat India","IN","India",23.0127879,72.593818,"Apparel","Arvind Limited (Claimed)|Benetton Group (Benetton Group Facility List 2020)|Better Cotton (Better Cotton Initiative June 2020)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer","","Arvind Limited","","","","","False"
"IN20191816PGBGM","2019-06-30","Anupam Textiles","Site No. 7, Js Hosiery Park Avinashi Road, Thirumurugan Poondi Avinashi Tk Tirupur Tamil Nadu","IN","India",11.1674077,77.3041271,"Apparel","Debenhams [Public List] (Debenhams Facility List December 2018)|Wikirate International e.V.|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 3)","76|76","","","","","","False"
"IN2020191046AKD","2020-07-09","ANURATAN TEXTILE PRIVATE LIMITED","1092,FIRST FLOOR,SHRI MAHAVIR MARKET, KUCHA NATWAN, CHANDNI CHOWK, DELHI, DELHI","IN","India",28.6574256,77.2288519,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN2023063Z1Y6Y9","2023-03-04","Anuratan Textile Pvt Ltd","242,2nd Floor, Sangini Textile Hub-B, B/h. Sangini Textile Hub-A, Sarol","IN","India",21.1891752,72.8965436,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN20231240625Q9","2023-05-03","Anurathan Textiles Pvt. Ltd","Kadodara Char Rasta, Plot No 216, Paisana Surat - 394 327, Gujarat, India","IN","India",21.1717035,72.962671,"Unspecified","New Look Retailers (New Look Beyond Tier 1 Factory List April 2023)","","","Textile Manufacturing","","Textile Manufacturing","","False"
"IN2019172KF0FQN","2019-06-21","Apricot Textile Mills","Capital Garden. Iduvampalayam Post Tirupur  Tamilnadu 641687","IN","India",11.0804969,77.3092145,"Apparel","A Multi-Stakeholder Initiative","","","","","","","False"
"IN2024054V3P1KG","2024-02-23","ARAMS TEXTILES PVT.LTD","E-277,E-278,E-291 & E-292,Industrial Area Road,Growth centre Hamirgarh growth centre RIICO","IN","India",25.1881851,74.6268676,"Apparel|Textiles|Unspecified","SAAM Textiles Private Limited (Claimed)|SAAM Textiles Private Limited|SAAM Textiles Private Limited|An Auditor / Certification Scheme / Service Provider|Target Australia (Target Australia Facility List Apr 2025)","92","SAAM Textiles Private Limited","Finishing |Fabric Processing mill ","","Finishing","Trouser |Schoolwear ","False"
"IN2023129RJ06KD","2023-05-09","Arasan Textiles","17,18 KRE Layout, Vinayagapuram 1st Rayapuram Extension,Tirupur,641601,Tamil Nadu,India","IN","India",11.1079231,77.3257825,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN2025213SRDN3W","2025-08-01","ARAWALI TEXTILE","PLOT NO 2, JAGDISH COLONY, RAMGARH MOOD AMER ROAD, JAIPUR, RAJASTHAN","IN","India",26.947266,75.83794,"Consumer Products","India Export Promotion Council for Handicrafts [Public List] (EPCH Members 0-9 & A-J as of July 2025)","","","","","","Handicrafts","False"
"IN2020085QA617Q","2020-03-25","Arihant Spinning Mills (Unit of Vardhman Textiles Ltd.)","Chandigarh Road, Sector 39, Karam Colony, Beantpura, Sector 39-A, Near Indiabulls Home Loans, Ludhiana, Ludhiana, 141010","IN","India",30.9003981,75.8336683,"Apparel","A Brand / Retailer","","","","","","","False"
"IN2022067N9YQSP","2023-04-18","Arihant Spinning Mills (VARDHMAN Textile Ltd.)","P.B. No. 21, Industrial Area, Malerkotla, Punjab","IN","India",30.5245806,75.8783443,"Apparel|Unspecified","A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Worldly|An Auditor / Certification Scheme / Service Provider|A Multi-Stakeholder Initiative|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","","","","","","","False"
"IN20250285Y0DE8","2025-01-28","ARKK TEXTILES PRIVATE LIMITED","401 GIRIKUSH CHS PLOT 30A, SECTOR 8B CBD BELAPUR, Thane, Thane, Maharashtra, India - 400614","IN","India",19.0321647,73.0447702,"Manufacturing","Open Supply Hub Research Team [Public Data]","","","","","","","False"
"IN20221165MBFJA","2022-04-26","Armstrong Textile Processing P Ltd","Plot.E-10, G-14 , Sipcot Growth Center , P.V.Palayam ( po) , , N/A, N/A","IN","India",8.5039157,76.9510538,"Apparel|Unspecified","A Multi-Stakeholder Initiative|Fair Wear Foundation (Fair Wear Aug 2024)|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|Fair Wear Foundation (Fair Wear Feb 2024)|Fair Wear Foundation (Fair Wear Apr 2025)","0-25|0-25|0-25","","Other|dyeing|Dyeing","","dyeing|dyeing|Other|Dyeing","","False"
"IN20230633C7F9N","2023-03-04","Arora Textiles Private Limited","Plot No.- E 90-91, Industrial Growth Center Khara","IN","India",20.593684,78.96288,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN2020070S001TP","2020-03-10","ARROW TEXTILES LIMITED","PLOT NO 101-103, M.I.D.C AREA, SATPUR, NASIK, PIN: 422007. MAHARASHTRA, INDIA","IN","India",19.9973427,73.7509151,"Apparel","A Brand / Retailer|A Brand / Retailer|Better Cotton (Better Cotton Initiative June 2020)|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V.|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 8)","109|109","","","","","","False"
"IN2020337GJTQGB","2020-07-09","ARTHANARI LOOM CENTRE (TEXTILE) PVT LTD","78, Sababathi Kadu Kalarampatty, Erumapalayam Post, Salem-636015 Tamilnadu, Salem","IN","India",11.6335634,78.1635688,"Apparel|Material Production|Textiles|Unspecified","Better Cotton (Better Cotton Initiative June 2020)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|A Civil Society Organization|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Civil Society Organization|Worldly|A Brand / Retailer|Better Cotton (Better Cotton Initiative May 2021)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|Tom Tailor GmbH (Tom Tailor Facility List January 2021)|Nudie Jeans (Nudie Jeans Supplier List December 2021 )|A Multi-Stakeholder Initiative|Nudie Jeans (Nudie Jeans Supplier List December 2021 )|An Auditor / Certification Scheme / Service Provider|MANGO  (Mango Factory List 2024)|A Brand / Retailer|MANGO  (MANGO Active Factory List December 2022)|Nudie Jeans (Nudie Jeans Facility List February)|A Brand / Retailer|A Brand / Retailer|Nudie Jeans (Nudie Jeans Facility List February 2024)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)|Nudie Jeans (Nudie Jeans Facility List February 2024)|MANGO  (Mango Factory List 2024)|A Brand / Retailer|A Brand / Retailer|Nudie Jeans (Nudie Jeans Facility List 2025)|Apparel Impact Institute (Apparel Impact Institute Facility List Impact Programs and CSP Solutions April 2024)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","1527|1750|1750|1750|1-500|1-500","Arthanari Loom Centre for Dibella|Arthanari Loom Centre for Dibella","Material Production|Weaving|Textile or Material Production","Textile or Material Production|Textile or Material Production","Material Production|Textile or Material Production|Weaving","","False"
"IN20223391KK3D3","2022-12-05","Arthanari Loom Centre (Textile) Pvt Ltd. Unit V","No.1/1487 A,B,C, Sanniyasigundu Panchayath, Erulpalayam,","IN","India",11.6370666,78.1806683,"Apparel","An Auditor / Certification Scheme / Service Provider","","","","","","","False"
"IN2022292KHDQRA","2022-10-18","ARTHANRI LOOM CENTRE ( TEXTILE ) PVT LTD","Plot No.: 5/127, Erumapalayam Main Road, Erumapalayam Post, Salem, Salem Taluk, Salem District, Salem, Tamil Nadu 636015","IN","India",11.6472689,78.1700923,"Apparel|Unspecified","Fairtrade (Fairtrade Facility Lst May 2023)|A Brand / Retailer|Fairtrade (Fairtrade Facility List June 2024)|Inditex [Public List] (Inditex August 2018 Facility List)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|Fairtrade (Fairtrade Facility List May 2024)|A Brand / Retailer|Tesco Stores Ltd (Tesco F&F Facility List June 2024)|Fairtrade (Fairtrade Facility List June 2023)|A Brand / Retailer|Fairtrade (Fairtrade Facility List June 2024)|A Brand / Retailer|Fairtrade (Fairtrade Facility List August 2024)|H&M Group (H&M June 2024 Facilities list)|H&M Group (H&M JULY 2024 Facilities list)|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|Fairtrade (Fairtrade Facility List September 2024)|An Auditor / Certification Scheme / Service Provider|Tesco Stores Ltd (Tesco F&F Facility List May 2022)|A Brand / Retailer|H&M Group (H&M Aug 2024 Facilities list)|A Brand / Retailer|A Civil Society Organization|H&M Group (H&M Oct 2024 Facility list)|A Multi-Stakeholder Initiative|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List March 23)|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List April 2023)|Fairtrade (Fairtrade Facility List April 2023)|A Brand / Retailer|Fairtrade (Fairtrade Facility List July 2023)|Fairtrade (Fairtrade facility List August 2023)|Fairtrade (Fairtrade Facility List September 2023)|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility list October 2023)|Tesco Stores Ltd (F&F Facility List Oct 2023)|Fairtrade (Fairtrade facility list Nov 2023)|Fairtrade (Fairtrade Facility List for December 2023)|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 8)|A Brand / Retailer|Fairtrade (Fairtrade Facility List Jan 2024)|Fairtrade (Fairtrade Facility List Feb 2024)|Fairtrade (Fairtrade Facility List March 2024)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)|H&M Group (H&M Sept 2024 Facility list)|A Brand / Retailer|A Brand / Retailer|Fairtrade (Fairtrade Facility List April 2024)|A Brand / Retailer|H&M Group (H&M April 2024 Facilities list)|H&M Group (H&M Nov 2024 Facility list)|H&M Group (H&M Dec 2024 Facility list)|A Brand / Retailer|Tesco Stores Ltd (Tesco F&F Clothing and Home Textile 2024HY list)|VF Corporation (VF Corporation Factory List (FY25Q4))","1001-2000|1001-2000|1001-2000|1001-2000|1001-2000|501-1000|1001-2000|501-1000","","Component unit","","Component unit|Component unit|Component unit|Component unit|Component unit|Component unit|Component unit|Component unit","","False"
"IN20191084Z2ZR8","2019-04-18","Arul Textiles","85/6 Chennimalai Road, Perundurai Erode Tamil Nadu India","IN","India",11.260865,77.5814822,"Apparel","A Brand / Retailer|Wikirate International e.V. (Gap Inc. Factory List March 2017)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List April 2023)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2023)","0-1000|0-1000","EASTMAN EXPORTS GLOBAL CLOTHING (P) LTD.|EASTMAN EXPORTS GLOBAL CLOTHING (P) LTD.","Manufacturing Factory","Final Product Assembly|Final Product Assembly","Manufacturing|Manufacturing","","False"
"IN2020191ZGDWNK","2020-07-09","ARUMUGA TEXTILE EXPORTERS","636/15, Rajapalayam Road, Chatrapatti-626102 India, Chatrapatti","IN","India",9.1760919,77.53528299999999,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|Better Cotton (Better Cotton Initiative May 2021)","","","","","","","False"
"IN2020191KNSP63","2020-07-09","ARUNACHALA GOUNDER TEXTILES","64-A, SF NO 72/1 UNJAPALAYAM, SENTHIL NAGAR, SOMANUR, COIMBATORE","IN","India",11.3270116,77.52835739999999,"Apparel","Better Cotton (Better Cotton Initiative June 2020)|Better Cotton (Better Cotton Initiative May 2021)","","","","","","","False"
"IN2022331V32E1K","2022-11-27","Aruna Textile Processing Mills","80/5, Avudayankadu, Kongampalayam, Gangapuram Village, Chithode","IN","India",11.3953513,77.6629938,"Apparel|Unspecified","Tesco Stores Ltd (Tesco F&F Facility List June 2024)|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|Target Corporation (Target Factory List Jan 2024)|Apparel Impact Institute (Apparel Impact Institute Facility List Impact Programs and CSP Solutions April 2024)","","","","","","","False"
